ore_type_label,depth_mean,fe_pct,cu_pct,sio2_pct,moisture_pct,au_gpt,pit,sample_id,date,is_weekend,is_maintenance,day
Mixed,14.168953672204182,46.31062433475385,0.5485283250437584,4.353443534978802,2.0790510501296726,1.2876655070522642,PitA,S8762,2023-01-03,False,False,2023-01-03
Oxide,6.256427760668942,26.83156307141483,0.4281625327858495,4.604732585029128,1.264151511460599,0.06760850300013585,PitA,S8865,2023-01-03,False,False,2023-01-03
Mixed,11.71521374412594,35.787365253350174,1.0261355163477286,2.8361063609344157,0.8970986556750133,0.060279037015020076,PitA,S9805,2023-01-03,False,False,2023-01-03
Sulphide,39.24250452217876,63.1949777951914,1.5364077681016124,1.8414423911163338,0.8215538648325948,2.0739315221149477,PitA,S9857,2023-01-03,False,False,2023-01-03
Mixed,41.90949216926869,45.50030359989796,0.8627002894623228,1.864180321670676,2.171345850861579,1.0232436802011833,PitB,S10311,2023-01-03,False,False,2023-01-03
Oxide,13.25584056013815,31.911506465857514,0.6488875363658376,4.76373068781278,2.484699024092307,0.2517663544955555,PitB,S11098,2023-01-03,False,False,2023-01-03
Mixed,18.140958422436288,38.81052176603215,0.7530530100466332,3.9116393471889825,0.9009892930652204,0.4547919420347851,PitB,S5488,2023-01-03,False,False,2023-01-03
Mixed,29.334447974211194,37.12968573498712,0.8116965526341402,1.7083641163233587,1.4522069619980404,0.7786596078513045,PitB,S9406,2023-01-03,False,False,2023-01-03
Mixed,30.661621898262023,,0.6415593888790891,0.8770422392152369,1.384763284299883,0.944660522660458,PitC,S10871,2023-01-03,False,False,2023-01-03
Oxide,0.19128740770547248,28.212656271158643,0.7305353121454545,4.957458130703455,1.6542016637828223,0.13319021847270957,PitC,S2726,2023-01-03,False,False,2023-01-03
Oxide,16.794354248595052,24.17983197366881,0.2404643309409053,,2.6982615529847296,0.0,PitA,S0921,2023-01-04,False,False,2023-01-04
Sulphide,214.32332744126342,45.07114584852912,1.3680270156708616,1.307957633196577,0.01716163509620386,1.131144929903291,PitA,S13709,2023-01-04,False,False,2023-01-04
Mixed,38.00453701806289,42.704201192650814,0.6372311835368156,1.355221175290153,0.6456584067315858,0.8279626081001432,PitA,S14319,2023-01-04,False,False,2023-01-04
Sulphide,28.597944278901316,51.0025253764159,1.4274262817282004,2.0436924700131787,0.31891332349237583,1.981343682532414,PitA,S1630,2023-01-04,False,False,2023-01-04
Mixed,31.603496854416793,57.34524423333704,0.769805104311725,2.7582944106225464,1.6551439539059294,0.29819123554572524,PitA,S2023,2023-01-04,False,False,2023-01-04
Sulphide,19.448166372215525,48.04548997770051,1.287004182814647,1.7062020212050033,1.152169119324652,2.301628086001892,PitA,S4894,2023-01-04,False,False,2023-01-04
Mixed,12.058967805056533,31.607525590594612,0.5776169969839633,2.6529747107957538,0.6698653835841797,1.21876011744251,PitA,S6891,2023-01-04,False,False,2023-01-04
Oxide,1.8115550892054142,28.012061861089812,0.43251840531815033,4.762684177379191,3.5549312037581546,0.37236503691103506,PitA,S7444,2023-01-04,False,False,2023-01-04
Oxide,23.11494409198934,26.00648706592892,0.23118846838337112,3.777356112122485,1.4703421629398516,0.07262518531888629,PitA,S9047,2023-01-04,False,False,2023-01-04
Oxide,39.214549940036356,92.0,0.41775115421228926,3.6254970147882233,1.7128549487594373,0.5079921537124439,PitB,S10276,2023-01-04,False,False,2023-01-04
Oxide,23.612733312211304,31.176713632807616,0.7677280702262623,4.64510914521733,1.093206258425742,0.022302697164784113,PitB,S10935,2023-01-04,False,False,2023-01-04
Mixed,22.012351485463526,55.41824520410459,1.0220430314857203,2.6871509077432316,2.0527085462458663,0.981558795769762,PitB,S13155,2023-01-04,False,False,2023-01-04
Sulphide,31.297014602787634,54.29236651573835,1.2581365231781354,1.196192826957458,0.6411101167112345,1.3282478892351781,PitB,S7817,2023-01-04,False,False,2023-01-04
Sulphide,56.52767851233218,58.756628906978904,1.3792865918381307,0.13417244225470387,1.5272460206447553,1.2430345717696485,PitB,S9278,2023-01-04,False,False,2023-01-04
Sulphide,31.458861035999988,49.5564382931615,1.3777273080656147,2.780549781351465,0.8148948186076613,1.4389764082442826,PitC,S12739,2023-01-04,False,False,2023-01-04
Oxide,16.71752655648632,32.996017039598165,,3.1533204647657547,2.6366777877037952,0.37352224298531034,PitC,S13032,2023-01-04,False,False,2023-01-04
Mixed,,43.623559270784284,,2.509813433121987,0.9870133807559578,0.5671923629127846,PitC,S2907,2023-01-04,False,False,2023-01-04
Sulphide,42.72697388639061,43.69145871710581,1.3568680260871193,1.368888644834262,0.5690796543099612,1.8240206433303081,PitC,S3903,2023-01-04,False,False,2023-01-04
Sulphide,42.111727408240455,56.580537164851236,1.3840428730262813,2.082859157829233,0.3100642407766328,1.1951032979679648,PitC,S8041,2023-01-04,False,False,2023-01-04
Sulphide,30.860018349799493,,1.004445127307446,0.5965847190020666,0.4078337075190176,0.9486635714156733,PitC,S8045,2023-01-04,False,False,2023-01-04
Mixed,38.134477617892685,40.91525227858209,0.331692337979762,1.3899420623160776,2.127261056084038,0.9711180811946438,PitA,S10227,2023-01-05,False,False,2023-01-05
Oxide,4.497375912002619,34.26853083769848,0.5884428679254254,4.302495942597728,1.5688798662464398,0.12852803109759064,PitA,S10831,2023-01-05,False,False,2023-01-05
Sulphide,47.538073373513654,49.253940620473585,1.278721981216636,26.995774435297044,0.0,2.276267386829686,PitA,S11343,2023-01-05,False,False,2023-01-05
Oxide,22.736918404930297,23.07664500659137,0.21066461825434932,3.5795303862569146,2.1022773121845297,0.008345903891652531,PitA,S12581,2023-01-05,False,False,2023-01-05
Mixed,0.0,92.0,4.282450014905412,26.976877387741396,4.765287292168697,3.1366546953262384,PitA,S13829,2023-01-05,False,False,2023-01-05
Sulphide,,92.0,1.5618424665512485,33.60907151402954,0.7861860131463698,1.5248642418401996,PitA,S3650,2023-01-05,False,False,2023-01-05
Oxide,,43.894952742490204,,4.447647000693269,,0.35069527968381675,PitA,S4045,2023-01-05,False,False,2023-01-05
Oxide,49.11015891452625,96.47507271781473,3.580683393517262,5.445090023954181,,0.9199921977547448,PitA,S4054,2023-01-05,False,False,2023-01-05
Sulphide,,57.93707957018123,1.1213351041801252,1.6752502947397643,0.2209441382599589,1.1934418261042234,PitA,S4333,2023-01-05,False,False,2023-01-05
Sulphide,29.975517996193034,55.423284944164706,1.469419558057191,0.8759485405104822,0.5258582808468256,1.2703459311868248,PitA,S9803,2023-01-05,False,False,2023-01-05
Sulphide,45.44442661175843,56.64206233230228,1.3579367353912786,0.8126871668129185,1.0096866951337844,1.4088179136066297,PitB,S0551,2023-01-05,False,False,2023-01-05
Oxide,21.11784210594836,33.24864936458957,0.4099982289277902,4.693016298016219,2.138405690838209,0.15232029741962086,PitB,S0629,2023-01-05,False,False,2023-01-05
Oxide,16.848804080304234,19.416370669100264,0.5557469494216092,2.7197217456264973,2.720339851669414,0.33728963816405066,PitB,S1145,2023-01-05,False,False,2023-01-05
Oxide,24.69136594635318,33.80107424925191,0.591214410597979,2.542615206221625,2.702649450393519,0.0,PitB,S5927,2023-01-05,False,False,2023-01-05
Sulphide,32.85366927204913,51.0122256404237,1.2784733886592776,2.0054481605135486,0.394673676702348,1.422677226003089,PitB,S7767,2023-01-05,False,False,2023-01-05
Oxide,15.36208582641375,25.90207001190243,0.6670445650822379,4.568566507140685,1.053520744536,0.0,PitC,S13325,2023-01-05,False,False,2023-01-05
Mixed,42.00203101247087,0.0,0.0,5.786595896531992,5.660822025880981,3.9521917029285047,PitC,S14244,2023-01-05,False,False,2023-01-05
Mixed,17.346384158679232,30.643836225204304,0.7709471208652301,1.9011296014922947,1.8606432184066948,0.61815677945833,PitC,S2095,2023-01-05,False,False,2023-01-05
Mixed,10.997952825275135,36.055190962692784,0.720267633680657,3.0611049463123354,1.2096630488651234,1.2820222272350437,PitC,S4350,2023-01-05,False,False,2023-01-05
Oxide,0.0,,0.0,0.0,7.064185149058915,3.930438517662101,PitC,S5323,2023-01-05,False,False,2023-01-05
Mixed,26.223661777243677,92.0,0.0,15.33006448293105,3.498085140995164,6.482335848237998,PitA,S11048,2023-01-06,False,False,2023-01-06
Oxide,16.86786172967752,38.139562906901816,0.5380789621270858,3.7332232212600696,1.8903383203905042,0.0,PitA,S12248,2023-01-06,False,False,2023-01-06
Mixed,0.0,29.961424738009143,0.8566107683329947,3.311985166329962,1.5277452253287878,16.940782770232545,PitA,S2532,2023-01-06,False,False,2023-01-06
Mixed,10.315270879145832,43.3911967339957,1.254488108572952,3.4816883905896754,1.468159401996367,12.744225458475213,PitA,S2783,2023-01-06,False,False,2023-01-06
Mixed,27.529538355815294,36.54880091451456,1.0946874312259338,0.751129037524335,1.2189367492781902,0.3571588071161069,PitA,S5257,2023-01-06,False,False,2023-01-06
Mixed,6.09506320819039,38.01064529068053,0.9881606698146668,3.876114438138551,1.2075022765543832,1.1428661564368516,PitA,S9405,2023-01-06,False,False,2023-01-06
Mixed,0.0,0.0,0.051936336777752556,2.2536511696307002,0.0,1.2591072596001331,PitB,S11851,2023-01-06,False,False,2023-01-06
Oxide,9.88493117700405,30.373191266926046,0.5163361837869254,4.89231368836048,2.9930733264523552,0.0,PitB,S13795,2023-01-06,False,False,2023-01-06
Oxide,35.16118457979403,31.484338511347516,0.6693751555123321,4.078589844857583,1.7884526012639115,0.30189677332719334,PitB,S13927,2023-01-06,False,False,2023-01-06
Mixed,28.141816947970824,48.54704246721602,,1.1676086889556745,1.9749729566473024,0.6434163174403718,PitB,S1976,2023-01-06,False,False,2023-01-06
Mixed,9.685403101440558,60.74828340619364,,2.068928130564693,2.010032942994265,1.3049746662573054,PitB,S4693,2023-01-06,False,False,2023-01-06
Sulphide,,0.0,4.038123111145944,0.0,5.150248988893542,6.147015357534272,PitB,S5457,2023-01-06,False,False,2023-01-06
Sulphide,18.649335864689274,53.34289916797441,1.007936416711326,1.5891660915562347,0.5935968399839263,1.3095840459046655,PitB,S6456,2023-01-06,False,False,2023-01-06
Sulphide,,60.52590670449052,1.4048491882076746,1.1615576097912617,0.9159719293738817,1.1837934069971021,PitB,S9943,2023-01-06,False,False,2023-01-06
Oxide,64.92793110716238,0.0,0.0,5.258087992890665,0.0,2.542249563115638,PitC,S12654,2023-01-06,False,False,2023-01-06
Sulphide,32.50929474261865,51.31375708793927,1.0494061559563517,1.652772433844965,1.0272099742220369,1.509062509296765,PitC,S12712,2023-01-06,False,False,2023-01-06
Mixed,0.0,92.0,0.0,14.388925642369308,0.0,3.8266955567283545,PitC,S5691,2023-01-06,False,False,2023-01-06
Oxide,23.987561224812612,33.961958738586645,0.4626786206670687,4.146222545839331,,0.2533058855974649,PitC,S5715,2023-01-06,False,False,2023-01-06
Sulphide,45.91168330872758,45.240118021025054,9.059861431417081,0.0,0.6582677166215304,1.1214526414862285,PitC,S6735,2023-01-06,False,False,2023-01-06
Oxide,3.9227713606672676,24.13508489764619,0.6511540321109011,4.027077535139514,,0.3751253150542618,PitC,S8214,2023-01-06,False,False,2023-01-06
Mixed,12.432289225610111,92.0,10.519111314036824,2.76017949136608,1.2705827497498785,1.4428630156079314,PitA,S0263,2023-01-07,True,False,2023-01-07
Oxide,13.439961554908372,25.501484944696035,0.7304178524917424,4.697510174410672,2.4501300386901477,0.5197014262037489,PitA,S12223,2023-01-07,True,False,2023-01-07
Mixed,19.41564643466524,35.816623517268866,0.5345461874875589,2.005889222157875,1.369289238957859,0.459586452805663,PitA,S2930,2023-01-07,True,False,2023-01-07
Sulphide,0.0,0.0,1.8006194279707504,0.0,3.494773147903682,7.592437735884193,PitA,S4414,2023-01-07,True,False,2023-01-07
Mixed,14.404906652792203,50.62635947889192,0.969393603780502,1.2944612025636284,0.5519065555074162,0.915990286718908,PitA,S5530,2023-01-07,True,False,2023-01-07
Mixed,0.7996175847834337,28.61170495423987,0.9647276227277887,3.2456104245565403,1.7170976946261174,0.9335339933886746,PitA,S6391,2023-01-07,True,False,2023-01-07
Oxide,19.205929640791037,26.21821659255689,0.5605626159208927,3.1014548163439635,2.6175271102141737,0.3955940274820139,PitB,S0511,2023-01-07,True,False,2023-01-07
Oxide,36.004912553465424,32.1826372625861,0.0,6.704039425255502,2.2407878151065295,0.13715603601222953,PitB,S12419,2023-01-07,True,False,2023-01-07
Oxide,9.772837275690573,35.45940539469727,0.4000426976047806,4.379291385453038,1.2984114876135426,0.055698187309405955,PitB,S14558,2023-01-07,True,False,2023-01-07
Mixed,3.6678508535037038,49.20929848345878,0.9762067662659972,2.4603763033664703,0.9563074556745443,0.7687944329557992,PitB,S2257,2023-01-07,True,False,2023-01-07
Oxide,29.281066249346836,23.54313908130843,0.4748886262973291,4.097905440823293,1.448132511210289,0.16314216685448996,PitB,S3809,2023-01-07,True,False,2023-01-07
Oxide,39.360185216788594,47.771700145343516,1.0169772320660415,1.4334963956493754,,,PitC,S0139,2023-01-07,True,False,2023-01-07
Mixed,29.16916605069582,38.27471565055213,1.11793438866286,,1.1140576024660747,1.118777686628668,PitC,S12087,2023-01-07,True,False,2023-01-07
Sulphide,52.848200125431546,39.60674512609507,0.0,3.6241251229084237,6.877538963805237,1.2493534171003753,PitC,S2171,2023-01-07,True,False,2023-01-07
Oxide,3.198315590611114,31.700242709509652,0.5000549287196252,3.6843707523515987,2.6796721644301122,0.06556621064730073,PitC,S2229,2023-01-07,True,False,2023-01-07
Oxide,3.22682671223279,21.86218502807165,,3.800947843052365,2.007344360107916,0.18636956152660508,PitC,S2543,2023-01-07,True,False,2023-01-07
Mixed,19.574296035417337,60.397060396506944,0.3664400771524092,2.044700180668523,2.055664526126924,,PitC,S3871,2023-01-07,True,False,2023-01-07
Sulphide,31.45137279430132,52.858937869210834,0.9598437756074935,,0.33752348538618143,1.9093345478781902,PitC,S4523,2023-01-07,True,False,2023-01-07
Sulphide,36.379453954765694,49.49649180311143,1.0879292942293466,1.7533629761104148,13.142382214442735,2.237086991000282,PitC,S5078,2023-01-07,True,False,2023-01-07
Mixed,36.336952134125966,37.9090972347281,1.1371695032748381,2.742876533702137,0.9979951823001845,1.248229795673678,PitC,S9669,2023-01-07,True,False,2023-01-07
Sulphide,33.32609910826806,51.797672011003655,1.2447899180947761,1.1613346458127438,0.44429543458702825,1.5466058695953036,PitA,S2117,2023-01-08,True,False,2023-01-08
Mixed,13.406712095996163,45.09163884850563,0.6782400410071703,3.405208806025362,0.7127052612628639,1.134834639291747,PitA,S3008,2023-01-08,True,False,2023-01-08
Oxide,11.09701754296643,,0.6749361708047694,3.5417547229422675,1.9380047754191632,0.08325261649023216,PitA,S3386,2023-01-08,True,False,2023-01-08
Sulphide,207.99067596141555,54.69461273865354,1.3948886100465492,1.9596363873366864,0.40350010608713116,1.8122012096323639,PitA,S3919,2023-01-08,True,False,2023-01-08
Oxide,12.175302114963205,32.896994253534565,,2.5799024285455716,2.389164313016821,0.5665006920878186,PitA,S4697,2023-01-08,True,False,2023-01-08
Oxide,7.2773704628797145,92.0,0.7406871135862443,3.2924590061164345,1.3856472058635194,0.0,PitA,S4996,2023-01-08,True,False,2023-01-08
Mixed,32.04184489855586,33.29369100160481,0.9130443192181446,0.16618302275433006,0.8668675602144786,0.49643830333690825,PitA,S6933,2023-01-08,True,False,2023-01-08
Oxide,7.109960738846093,43.84689430592296,0.3555896699935838,3.7318572741296148,2.652867890694736,0.35550364671350543,PitA,S9269,2023-01-08,True,False,2023-01-08
Mixed,21.45694792573032,47.79658787894789,1.1065129090080723,1.6727145694891332,,0.753108657548326,PitA,S9969,2023-01-08,True,False,2023-01-08
Oxide,14.014014105496276,15.50645526735305,0.6751575209095306,2.6544103018546856,1.1673194713414186,0.08809786770206146,PitB,S0498,2023-01-08,True,False,2023-01-08
Sulphide,34.561121812089226,58.17860786796928,1.2802487956998823,0.8030169236797782,0.12814913371800835,1.355793418328449,PitB,S0515,2023-01-08,True,False,2023-01-08
Mixed,,41.69104341526024,0.6724934616656605,1.2432546591241644,0.6624447254657444,0.454861680880277,PitB,S13165,2023-01-08,True,False,2023-01-08
Oxide,11.54724446325954,30.974301916543656,0.51944083449724,4.153549270852665,2.105030067623633,0.0,PitB,S2050,2023-01-08,True,False,2023-01-08
Sulphide,25.97052784397492,92.0,1.2216018173001448,0.6252082902045788,0.33014970089648615,2.1433336034858685,PitB,S9849,2023-01-08,True,False,2023-01-08
Oxide,27.59376453161339,38.48401431180825,0.46147699591492364,4.46239236168143,1.1798498104033364,0.4435679527046647,PitC,S0833,2023-01-08,True,False,2023-01-08
Sulphide,31.246990226553052,,1.0783839968230917,0.07513048169210917,0.6453391076580179,2.054245998189373,PitC,S10786,2023-01-08,True,False,2023-01-08
Mixed,0.0,47.19404722192933,1.9894196259035717,0.0,1.668927882942332,0.0,PitC,S11555,2023-01-08,True,False,2023-01-08
Oxide,0.0,54.6088667479923,0.8604787419405603,9.772276844404791,7.349739604248304,0.1694961458814156,PitC,S4060,2023-01-08,True,False,2023-01-08
Sulphide,0.0,0.0,1.8611660940241364,0.9376843050038632,0.0,2.3345358837038224,PitC,S4709,2023-01-08,True,False,2023-01-08
Oxide,4.815974676127064,39.304542273946204,0.5281652470623033,3.160818115727365,2.053571917214914,0.5495007107413026,PitC,S8930,2023-01-08,True,False,2023-01-08
Mixed,24.696233676946026,47.754965698711466,0.8578157218057834,35.49013146631214,0.9425275137709331,1.397980847011844,PitA,S0842,2023-01-09,False,False,2023-01-09
Sulphide,73.3825165024362,0.0,4.837457897870765,13.792817953850273,1.1435788642380325,7.702947789736114,PitA,S12094,2023-01-09,False,False,2023-01-09
Sulphide,51.67145478678323,60.9548900056026,1.198826320449793,0.842472565073297,0.5387010162880159,1.631439348365026,PitA,S13845,2023-01-09,False,False,2023-01-09
Sulphide,44.52453569972046,92.0,1.0353436604639998,,1.0628379902779284,1.8972839980069713,PitA,S2626,2023-01-09,False,False,2023-01-09
Mixed,16.137994449325646,,0.6765628097407587,0.9983447736338227,1.3818871047989976,0.6736198487578295,PitA,S2830,2023-01-09,False,False,2023-01-09
Sulphide,36.82388275335366,49.64324869339511,0.9450485511232412,1.4406416028838869,0.5434234456354591,1.0783565146000262,PitA,S3121,2023-01-09,False,False,2023-01-09
Sulphide,47.59366230401355,54.11438981724051,1.5561466218859852,35.69718697341992,0.4891717459803679,1.709181983402977,PitA,S3520,2023-01-09,False,False,2023-01-09
Mixed,23.08337411187633,37.317976627928545,0.8145496421080829,3.9151214876878617,1.6489663013935416,0.27255736458525853,PitA,S4810,2023-01-09,False,False,2023-01-09
Sulphide,39.24568680816208,51.82731739936524,1.3574212567610038,0.8322341837293159,0.5747271249523187,1.9514756660703965,PitA,S5857,2023-01-09,False,False,2023-01-09
Oxide,1.5399797936978779,92.0,0.0,3.9147006627785483,3.005700797828038,0.9349990780310904,PitB,S0072,2023-01-09,False,False,2023-01-09
Oxide,2.2993155459144847,26.12517410967208,0.3648089676998219,3.9745448511155788,2.909735489308142,0.366421284276051,PitB,S10358,2023-01-09,False,False,2023-01-09
Sulphide,40.12597159373075,49.03868719877936,1.487195623115427,0.7850646101470713,0.4162390657801501,2.303078364207156,PitB,S10963,2023-01-09,False,False,2023-01-09
Mixed,11.36775814686496,40.107456189155954,0.36535532454539155,1.197715405347181,1.1464199324933504,1.1041867044036284,PitB,S5547,2023-01-09,False,False,2023-01-09
Mixed,,50.47576495507613,0.8344375276816286,2.2047627849450713,,0.9757433973619819,PitB,S6680,2023-01-09,False,False,2023-01-09
Mixed,50.47456598196301,0.0,3.6287559194572467,12.103985130258458,0.0,,PitB,S7127,2023-01-09,False,False,2023-01-09
Oxide,20.336858764454547,27.563476905119295,0.29988713649343174,3.6030684648777296,1.827874692051237,0.579141306689041,PitB,S8607,2023-01-09,False,False,2023-01-09
Sulphide,29.174830803591107,34.55896052187224,,0.0,0.14272334874022463,,PitC,S1898,2023-01-09,False,False,2023-01-09
Sulphide,52.888641418455244,48.77719190245678,1.169508672036049,1.8443882213575882,0.7021805034170097,1.1757031075450084,PitC,S3261,2023-01-09,False,False,2023-01-09
